timer,fight_result,is_round_over,player1_health,player1_x_coord,player1_is_jumping,player1_is_crouching,player1_buttons_up,player1_buttons_down,player1_buttons_right,player1_buttons_left
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
153,NOT_OVER,FALSE,176,205,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
153,NOT_OVER,FALSE,176,226,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,NOT_OVER,FALSE,176,205,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
153,NOT_OVER,FALSE,157,233,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
153,NOT_OVER,FALSE,157,205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
153,NOT_OVER,FALSE,157,205,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,NOT_OVER,FALSE,157,205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
153,NOT_OVER,FALSE,157,205,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,NOT_OVER,FALSE,157,205,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
153,NOT_OVER,FALSE,157,205,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
153,NOT_OVER,FALSE,157,205,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,NOT_OVER,FALSE,157,205,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,NOT_OVER,FALSE,157,205,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
152,NOT_OVER,FALSE,157,205,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
152,NOT_OVER,FALSE,157,205,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
152,NOT_OVER,FALSE,157,205,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
152,NOT_OVER,FALSE,157,205,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
152,NOT_OVER,FALSE,157,205,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
152,NOT_OVER,FALSE,157,203,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
152,NOT_OVER,FALSE,157,201,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
152,NOT_OVER,FALSE,157,201,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
152,NOT_OVER,FALSE,157,197,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
152,NOT_OVER,FALSE,157,233,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
152,NOT_OVER,FALSE,157,193,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
152,NOT_OVER,FALSE,157,191,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
152,NOT_OVER,FALSE,157,190,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
152,NOT_OVER,FALSE,157,190,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
152,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
152,NOT_OVER,FALSE,157,233,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
152,NOT_OVER,FALSE,157,189,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
152,NOT_OVER,FALSE,157,233,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
152,NOT_OVER,FALSE,157,233,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
152,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
152,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
152,NOT_OVER,FALSE,157,189,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
152,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
152,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
152,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
152,NOT_OVER,FALSE,157,189,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
152,NOT_OVER,FALSE,157,233,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
152,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
152,NOT_OVER,FALSE,157,233,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
152,NOT_OVER,FALSE,157,233,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
152,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
152,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
152,NOT_OVER,FALSE,157,189,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
152,NOT_OVER,FALSE,157,233,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
151,NOT_OVER,FALSE,157,233,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
151,NOT_OVER,FALSE,157,233,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
151,NOT_OVER,FALSE,157,189,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
151,NOT_OVER,FALSE,157,189,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
151,NOT_OVER,FALSE,157,189,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
151,NOT_OVER,FALSE,157,189,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
151,NOT_OVER,FALSE,157,189,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
151,NOT_OVER,FALSE,157,199,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
151,NOT_OVER,FALSE,157,199,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
151,NOT_OVER,FALSE,157,199,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
151,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,NOT_OVER,FALSE,157,225,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
149,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
148,NOT_OVER,FALSE,157,189,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
148,NOT_OVER,FALSE,157,189,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
148,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
147,NOT_OVER,FALSE,157,226,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
147,NOT_OVER,FALSE,157,189,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
